Sports is equally important as academic subjects-5,Sports should be a part of evaluation of grades in your academic result-4,You feel that if your favorite game is part of exam then you will top this exam-4,You can play your favorite sports without any time bound-3,You cannot assume your life without sports-4,Do you plan to continue participating in sports activities in the future-5,Have you ever received encouragement or support from your peers or instructors to participate in sports activities-4,How important do you think promoting sports culture is in educational institutions-5,rate your interest in participating in sports activities-5,How often do you engage in sports activities-5,Your parents forcefully admitted you in the engineering-5,You dont know why you are studying all these things and didn't enjoy-5,You want to get a job so that you can go in some another interest course-4,This course is your favorite-5,You see your career in this field only-5,"The resources (labs, equipment, software) required for your engineering studies are easily accessible -5",How often do you collaborate with peers on engineering projects or studies-5,your instructors are supportive in guiding and encouraging your interest in engineering-5,You plan to pursue a career in engineering after graduation-5,You feel confident in identifying engineering problems and developing effective solutions-5,You want to study but you don't know where to start-5,You don't get interest in study because you think that whenever new semester will start then only you will study-4,You feel that other students are very intelligent-4,In a semester so many times you make your schedule of study-5,After each semester you feel very guilty that you didn't gave your 100%?-5,You are confident in setting and achieving your personal and academic goals-5,You are  confident in social interactions with peers and instructors-4,"rate your agreement with the statement: ""I have high self-esteem.""-3",You have some past experiences (failures or successes) that influenced your current level of self-confidence?-4,you are comfortable with trying new activities or taking on new challenges-4,You believe in friendship very much-4,Your friends are same as you in each manner either in study or other things-4,Your most of the time is spend with your friends-4,You want to spend your time with your friends only in vacations also-3,"Rate your agreement with the statement: ""My friends have a positive influence on my academic and personal life.""-5",How often do your friends distract you from your studies?-5,you feel pressured by your friends to engage in activities that you are uncomfortable with-5,the approval of your friends is important   in your decision-making process-3, do you participate in risky behaviors due to influence from friends?-5,you feel your friends impact your mental health?-4,"rate your agreement with the statement: ""I am generally in good health.""-4",How does the quality and variety of food available to you impact your overall well-being in college?-5,How often do you eat meals in the campus dining halls or other food facilities?-5,How often do you engage in physical activity or exercise?-5,How would you rate your overall physical and mental health?-5,do you experience health-related issues that affect your daily activities?-5,do health issues affect your academic performance?-5,"do you feel supported by friends, family, and instructors when dealing with health issues?-4",You never like mess food?-3,All the time you feel very tired and lazy-4,This environment doesn't suit you-5,At home you are very energetic but not in college-4,You don't get good sleep?-5,Your parents always want you to improve more and never satisfies with your performance?-3,How satisfied are you with the resources available on campus for managing and coping with family pressure?-3,How does Family stress or difficulty impact your academic performance and well-being?-5,Your parents never motivate you like other parents?-3,Have you ever discussed this pressure with your family or anyone else for support?-3,You never achieve the expectations of your parents?-4,You don't want to talk your parents?3,You think that your parents don't support you like other parents do?-3,do you feel your parents' aspirations influence your own life goals and ambitions?-4,"rate your agreement with the statement: ""I feel pressure from my family to meet certain expectations.""-4","rate your agreement with the statement: ""I frequently engage in activities that I consider to be bad habits.""-4","How effective have interventions (counseling, support groups, therapy) been in helping you manage or quit your bad habits?-3",You don't get good sleep?-5.1,You enjoy the late-night parties with your friends?-3,How do you feel about the resources available on campus for addressing bad habits or addiction?-3,How has your academic performance been impacted by any bad habits or addiction?-5,How do you feel about the resources available on campus for addressing bad habits or addiction?-3.1,Study is your first priority in exams.-4,"If you get less score in exams, your friends are the main reason of your less score?-3",Your daily routine is not fix?-5,"rate your agreement with the statement: ""I frequently feel homesick.""-4",You visit home as often as you can?-3,How satisfied are you with the resources available on campus for addressing homesickness?-1,How often do you stay in touch with family and friends from home?-2,You hardly ever think about home?-2,You call your family so many times during a day?-4,You hate this place?-5,You are very excited when vocation is there?-2,How significantly does homesickness affect your mental health?-3,How actively do you participate in campus activities to feel more connected?-4,You spend so much time on your mobile?-5,your academic performance has been impacted by any Social media addiction?-5,"
Without any message also you scroll down the screen of your mobile for social media. ",You cannot assume your life without social media sites or apps?-3,Your friends comment on your photo or story matter for you a lot?-2,You share every happy and sad moment with your friends by posting?-2,"How significantly does your use of mobile phones or social media affect your physical health (e.g., eye strain, posture)-4 problems)?","rate your agreement with the statement: ""My use of mobile phones or social media disrupts my daily life and activities.""-3",How often does your use of mobile phones or social media negatively impact your academic performance?-5,How significantly does your use of mobile phones or social media affect your productivity in academic or personal tasks?-5,Have you ever tried to reduce your use of mobile phones or social media?-2,How anxious do you feel when you are unable to access your mobile phone or social media?-3,How often do you use your mobile phone or social media during classes or study sessions?-3,Are you sleeping more or less then you normally sleep?-5,"Do you feel tired, no matter how much you sleep?-5",Are you enjoying the things right now happening in your life?-4,You don't like interaction with anybody?-5,"Have you noticed any changes in your physical appearance, such as bloodshot eyes, unusual odors, or sudden weight loss or gain in the past month?-4",It is difficult for you to talk with your friends also-5,Have you noticed any changes in your sleeping patterns or appetite recently?-5,"Have you noticed any changes in your academic performance or behavior, such as missing classes or assignments, arriving late, or engaging in disruptive behavior in the past month?-5",How often have you felt disoriented or confused in the past month?-5,Total Score
2,5,3,1,4,4,5,4,5,4,4,3,1,4,2,4,1,4,1,5,1,2,2,4,4,5,2,4,2,3,3,4,1,5,5,4,2,1,2,1,2,1,5,1,4,4,2,3,1,4,3,2,3,3,4,3,3,3,1,3,3,5,3,1,2,4,5,3,4,3,5,2,2,5,3,4,1,1,5,4,2,3,1,4,3,1,5,2,5,4,1,1,3,1,4,5,2,2,4,1,1,4,3,5,5,3.006993007
3,2,2,3,2,1,5,4,5,1,3,5,4,2,4,2,3,2,4,2,4,3,2,3,1,4,4,1,2,4,3,1,4,1,2,3,3,4,1,1,1,5,1,1,5,1,3,3,5,2,1,4,3,4,1,5,5,5,5,1,5,4,1,5,5,3,1,3,4,1,4,4,3,1,5,1,4,3,5,5,2,3,1,5,2,2,5,5,5,5,5,2,2,3,2,2,1,3,5,2,1,3,4,2,2,2.955710956
2,5,5,3,2,4,4,1,5,5,2,2,3,5,2,2,3,4,4,4,5,2,1,3,3,3,2,1,5,3,5,2,1,5,5,1,5,3,4,5,5,3,4,3,5,5,2,1,4,5,1,1,5,5,4,4,1,4,4,4,2,2,4,4,2,1,1,1,4,4,2,3,1,1,3,5,2,2,4,2,2,3,4,2,3,5,4,2,5,4,5,2,2,4,4,2,2,4,2,3,3,4,4,1,5,3.174825175
5,3,2,5,2,2,1,5,4,5,2,4,3,2,1,4,5,5,1,2,1,5,3,1,2,3,5,1,1,4,3,4,2,2,5,1,2,1,2,3,5,3,2,5,4,1,2,1,4,3,2,2,4,5,1,2,1,2,5,4,4,1,4,1,4,5,3,3,5,1,2,3,1,2,5,3,1,3,1,1,2,1,1,3,1,2,2,4,3,3,3,2,4,2,4,5,2,2,5,3,5,3,4,4,2,2.869463869
4,1,2,3,5,3,5,3,2,1,1,5,1,3,2,2,3,4,1,4,2,5,4,4,2,2,3,4,4,3,3,1,5,5,5,4,4,1,1,4,1,5,2,5,1,1,2,1,2,2,5,1,4,1,3,3,1,3,3,5,3,4,1,2,5,1,1,3,1,1,5,5,3,4,1,2,5,3,5,1,4,2,3,3,2,4,5,5,3,1,5,3,4,5,4,3,2,3,4,1,5,2,2,1,1,2.927738928
1,5,5,3,1,1,3,4,4,1,5,3,3,1,4,2,5,3,3,4,3,3,1,2,2,3,1,3,1,2,1,1,5,4,5,5,5,1,3,1,1,5,1,4,4,1,2,3,4,2,5,1,1,5,5,5,2,4,3,1,5,5,4,3,4,2,4,1,2,2,5,4,4,5,1,4,4,2,2,5,2,4,5,1,4,5,1,4,1,2,4,5,5,2,1,5,3,5,2,4,1,3,5,1,5,3.023310023
4,1,4,4,1,4,4,1,3,3,2,2,5,1,4,3,5,5,3,5,4,5,2,5,3,3,4,5,4,5,2,1,5,3,5,4,3,3,3,1,3,5,5,4,3,4,3,2,2,4,1,1,1,2,4,3,2,4,2,5,1,1,1,3,3,4,1,4,5,5,3,1,1,5,3,5,3,3,4,3,5,1,2,1,1,3,4,2,3,2,3,5,4,5,5,2,2,1,5,2,4,3,5,4,1,3.104895105
2,5,5,3,3,3,3,4,5,4,1,4,5,4,1,4,5,2,3,2,4,3,5,1,3,1,4,2,5,4,3,3,4,2,4,1,3,1,1,5,4,4,2,4,2,1,3,4,2,3,2,4,4,4,1,2,1,1,1,5,2,3,5,4,2,4,2,2,2,5,4,3,5,1,3,3,2,1,4,2,1,5,3,2,3,4,4,5,5,5,5,2,1,5,5,4,1,3,3,3,3,1,1,5,1,3.072261072
1,5,5,4,5,1,5,1,5,5,5,3,5,5,2,1,2,5,3,3,2,2,1,4,4,3,2,4,5,5,1,5,1,5,1,5,5,3,5,4,5,5,3,5,2,1,4,5,3,3,4,5,4,4,4,3,1,5,5,5,4,4,2,4,5,4,2,4,2,2,4,4,1,4,4,3,2,5,2,1,5,5,4,5,1,4,2,4,3,1,3,5,2,3,3,1,3,5,3,4,1,2,5,4,3,3.41025641
4,4,4,3,4,5,3,3,1,3,4,4,4,2,3,3,1,5,1,4,5,5,4,5,2,2,4,2,5,3,4,1,4,1,4,3,4,3,5,4,3,5,2,2,3,1,3,2,2,1,4,3,5,5,5,4,5,3,1,5,1,5,5,4,2,3,2,1,4,4,3,1,2,4,4,5,1,3,1,4,5,4,4,3,1,3,4,3,1,1,2,1,1,4,4,4,1,4,5,5,4,4,1,5,1,3.179487179
3,3,3,1,2,3,5,5,3,4,1,1,5,3,2,2,4,3,4,4,1,5,2,2,2,2,5,4,5,1,4,3,1,3,1,1,2,5,3,2,4,3,3,1,3,4,2,3,1,2,4,5,5,2,1,1,3,2,4,4,2,4,2,5,1,1,5,3,3,3,1,1,5,3,3,3,5,1,1,2,5,3,5,5,1,2,1,5,3,3,1,2,5,4,1,2,3,2,4,3,1,3,5,5,3,2.864801865
4,5,4,3,3,3,2,1,3,1,5,5,1,1,3,3,3,1,2,4,3,4,3,2,1,3,3,1,4,2,4,3,2,5,2,5,2,5,4,4,3,1,5,5,1,4,5,1,1,3,5,3,4,3,5,5,2,4,2,1,2,4,3,5,3,5,5,2,4,3,4,2,4,5,4,1,4,3,5,2,5,4,1,4,3,4,1,1,3,5,5,5,4,3,4,4,5,5,2,1,5,3,3,1,3,3.181818182
5,4,1,5,3,4,2,2,3,5,1,2,4,1,2,4,2,2,3,3,5,3,3,4,4,1,3,4,5,2,2,4,2,5,4,1,3,5,5,4,5,1,1,1,5,2,5,5,3,3,4,1,3,5,2,2,1,5,4,4,4,1,3,4,2,3,3,3,1,2,1,5,2,2,2,4,1,1,2,5,1,3,2,5,1,3,3,2,5,4,4,2,2,5,4,3,5,2,4,4,3,3,5,1,5,3.046620047
1,3,5,3,3,5,5,5,2,5,1,2,3,3,3,3,1,5,1,4,4,4,3,4,4,3,4,5,1,2,5,2,5,5,1,1,2,2,5,4,2,5,2,5,4,4,1,4,5,5,4,4,3,5,5,1,4,2,2,4,2,2,2,4,3,3,3,4,2,3,1,2,2,2,2,2,3,1,1,1,1,4,1,3,1,5,3,4,2,2,5,3,3,3,1,2,2,3,4,1,1,1,1,3,5,2.911421911
4,5,3,2,3,4,1,3,4,2,5,2,5,5,4,1,1,2,5,4,5,1,4,3,2,4,1,2,4,3,5,4,3,4,4,3,2,2,3,4,5,2,4,3,4,2,3,3,1,4,5,5,1,2,3,2,1,4,4,2,4,2,4,5,5,5,3,2,4,3,2,4,1,3,4,5,2,4,2,4,2,4,2,1,2,4,2,2,2,1,1,5,3,1,3,2,3,2,2,4,3,1,1,4,1,2.981351981
5,1,4,4,3,4,5,2,2,1,1,5,4,5,1,5,1,3,2,5,1,3,5,4,1,1,1,2,5,4,2,3,4,3,1,2,2,2,1,5,2,4,2,5,2,1,5,4,5,5,4,2,2,1,3,5,2,4,5,2,2,4,1,2,2,4,1,2,1,2,4,3,4,3,1,5,2,5,3,1,4,1,3,4,4,2,2,3,3,1,1,1,3,4,1,1,2,2,1,2,2,2,2,5,1,2.762237762
4,3,2,4,4,2,4,5,2,5,2,3,2,2,1,4,2,3,5,2,5,5,1,3,5,4,4,3,4,2,5,5,4,3,5,5,4,5,3,1,4,2,1,1,4,5,5,5,4,2,2,5,1,2,2,5,4,3,1,4,5,4,1,5,2,3,2,3,4,3,4,3,1,3,4,5,2,1,4,1,3,1,4,2,3,3,1,5,4,5,4,5,4,3,5,3,5,5,1,3,1,2,4,2,1,3.230769231
3,4,5,1,4,4,3,4,5,3,5,1,1,5,3,4,2,4,5,5,3,2,5,2,4,2,3,3,2,1,5,1,3,2,2,2,2,1,1,1,2,5,2,5,5,3,3,1,4,1,5,5,5,2,4,2,3,5,2,2,4,5,4,4,4,4,1,5,1,1,4,1,5,2,5,1,2,2,2,2,5,5,4,3,3,1,3,2,3,3,2,3,5,5,5,2,3,3,2,4,3,4,4,5,2,3.172494172
2,1,3,5,3,1,5,4,5,4,1,3,3,5,2,3,3,1,3,5,1,4,2,2,5,1,2,3,3,4,3,2,4,4,3,2,3,2,4,5,1,4,3,1,5,5,4,4,4,1,4,2,1,3,4,1,2,3,2,5,1,1,5,1,2,3,3,4,4,1,2,5,3,3,2,1,2,3,3,3,2,2,2,1,4,4,1,5,2,3,1,5,3,4,2,5,2,3,5,2,1,4,2,5,2,2.8997669
5,5,2,4,3,5,1,2,5,2,4,4,4,3,5,4,4,4,5,1,4,5,5,1,3,1,5,1,1,3,4,1,4,2,5,2,2,4,1,1,2,4,4,2,2,3,3,4,3,1,3,4,3,4,1,1,3,4,3,4,2,4,1,3,2,5,2,2,5,3,2,5,4,5,1,5,2,3,2,1,2,1,2,2,3,2,4,3,5,3,5,5,3,5,4,3,3,5,3,1,4,5,3,5,4,3.13986014
5,4,5,2,3,2,2,5,5,2,1,4,2,2,2,4,5,5,3,1,1,5,4,1,1,2,3,3,2,5,5,2,4,1,3,3,3,5,4,4,4,3,2,2,5,1,2,5,1,4,2,2,4,2,3,5,2,1,1,3,5,1,3,4,4,5,1,2,2,3,3,2,2,4,3,5,5,5,4,2,1,4,1,2,5,5,4,2,4,1,1,5,4,4,2,3,5,5,3,2,5,4,1,5,4,3.051282051
3,5,5,1,5,4,1,3,2,2,1,3,5,3,2,5,5,2,3,1,1,3,2,4,3,2,2,4,4,2,3,3,1,5,2,5,1,1,1,3,4,3,3,3,2,2,3,3,3,5,3,4,4,4,5,3,5,4,2,5,1,2,4,3,1,3,5,2,3,2,1,5,3,3,4,5,5,1,1,5,5,4,1,2,4,5,2,2,4,3,2,1,2,3,4,2,4,5,2,3,2,1,3,4,2,2.904428904
1,4,4,2,4,4,3,5,4,4,1,2,4,1,5,1,2,4,3,5,1,4,1,2,2,3,5,4,2,1,2,3,3,2,3,2,1,1,5,5,2,4,4,1,4,3,4,4,1,1,5,3,2,1,3,3,1,4,1,3,5,2,5,3,4,3,2,4,5,2,5,3,5,3,2,2,4,5,4,3,1,5,4,5,3,2,4,4,5,1,4,2,5,3,4,5,4,5,1,2,2,5,3,5,4,3.158508159
2,1,5,1,3,4,5,2,2,3,2,5,5,2,4,4,2,4,2,2,4,2,1,3,1,5,5,2,5,3,2,2,2,5,4,1,5,4,4,5,3,3,3,3,4,1,5,4,1,3,3,1,5,3,1,5,3,4,1,5,1,4,4,3,3,4,5,5,5,4,5,5,2,4,2,1,2,4,2,4,4,3,4,4,1,4,3,5,5,2,4,3,2,4,4,3,3,3,5,2,5,3,1,4,1,3.235431235
3,3,3,3,3,4,4,5,3,2,3,5,2,3,4,5,5,2,4,1,1,2,5,1,1,4,1,1,1,2,1,1,3,1,3,5,5,1,3,3,4,5,1,2,4,2,1,5,4,5,2,2,1,3,5,4,5,4,3,1,2,1,2,3,2,4,5,3,2,1,2,4,3,1,1,1,4,5,4,3,1,4,1,5,5,2,2,3,5,5,5,2,5,1,3,1,2,3,5,1,3,1,5,2,1,2.916083916
1,5,4,1,1,2,4,1,4,4,5,1,2,5,4,2,4,4,2,4,3,3,4,2,1,2,2,1,2,3,1,5,2,4,4,1,4,4,1,1,4,4,1,1,3,4,5,3,1,4,1,2,5,5,3,3,2,4,3,5,2,4,1,5,1,4,1,5,2,1,2,4,5,2,3,5,3,2,5,4,4,2,1,3,1,2,2,2,1,3,4,4,4,4,1,2,3,4,5,1,1,3,4,2,5,2.846153846
4,5,5,5,1,2,5,1,1,1,1,1,5,1,4,2,2,5,3,1,3,4,1,2,3,1,1,2,3,2,3,5,2,5,4,5,5,2,5,3,1,2,1,3,1,2,2,5,1,1,2,4,1,3,1,3,1,4,5,4,5,5,4,1,3,1,5,5,1,2,2,5,3,2,2,4,1,5,2,2,2,3,4,3,5,1,1,5,5,3,2,2,3,2,1,1,3,4,1,5,5,3,1,4,4,2.834498834
2,5,4,1,5,2,4,1,2,5,4,1,1,5,5,3,5,3,5,5,1,3,5,1,4,2,4,3,3,3,3,5,4,3,5,1,5,1,2,3,4,4,1,2,5,1,3,5,4,4,1,2,5,2,1,3,2,3,3,5,1,1,4,3,2,3,2,2,1,5,5,4,5,5,1,1,2,3,4,3,5,2,3,2,5,1,5,5,2,3,5,5,4,4,5,5,1,1,4,1,5,2,1,5,3,3.163170163
3,3,1,1,1,1,2,2,2,3,2,1,4,2,3,1,2,4,5,5,5,5,5,2,1,2,5,2,4,2,4,4,5,2,4,2,3,5,4,3,5,5,3,1,1,5,3,2,3,5,4,5,3,3,4,1,3,2,1,2,2,1,2,5,1,5,5,3,4,5,1,3,1,4,3,1,3,5,3,2,4,2,1,2,2,2,2,4,1,1,2,3,5,3,3,3,2,1,4,1,1,3,4,3,5,2.827505828
5,2,1,4,2,4,5,4,1,2,1,5,1,1,4,2,5,2,5,4,3,1,5,3,1,1,1,2,5,1,3,3,5,2,2,2,4,1,5,1,2,2,1,4,5,5,4,2,3,1,1,5,5,1,1,3,5,1,2,5,5,1,4,1,3,2,2,4,2,4,3,3,4,3,3,5,5,4,5,3,2,3,1,1,1,4,1,4,2,2,3,1,5,4,2,3,4,2,4,3,5,2,1,2,5,2.883449883
4,2,2,3,4,4,3,2,4,1,3,3,4,5,1,1,3,3,3,1,1,5,4,4,2,5,5,1,2,1,1,1,4,2,1,1,3,3,2,4,2,1,1,2,4,3,5,1,1,4,4,4,2,1,3,2,3,1,4,4,4,5,5,3,3,2,2,1,3,4,3,5,1,5,1,1,2,2,5,5,3,3,1,2,3,1,3,2,2,2,2,1,5,4,1,1,3,3,2,4,1,1,1,3,2,2.655011655
2,3,2,5,5,5,3,2,5,5,2,4,3,3,3,2,3,5,4,1,1,2,4,4,2,5,4,3,1,2,2,3,3,2,2,1,5,3,1,3,1,2,3,3,4,4,3,2,4,1,4,3,1,4,1,5,4,5,5,2,2,5,2,3,4,4,4,3,3,2,2,5,4,4,3,2,4,3,3,5,5,2,1,4,4,4,1,4,2,5,4,5,4,2,1,1,1,5,3,5,1,4,2,3,4,3.072261072
1,5,4,4,3,3,1,4,3,2,4,3,5,2,5,2,4,4,5,5,5,3,5,5,1,5,1,1,2,1,5,5,1,1,1,1,3,5,1,2,2,4,5,5,5,4,4,2,1,4,1,4,2,1,5,1,5,1,1,2,1,4,5,5,1,4,3,3,2,2,5,3,2,4,5,3,1,3,1,3,4,1,2,2,1,1,5,4,4,2,3,4,5,5,4,3,1,5,2,3,4,5,1,1,3,3.002331002
1,1,5,3,4,2,4,3,1,5,4,1,4,4,3,5,3,4,2,1,3,2,5,3,3,2,5,5,5,4,3,5,2,1,4,2,4,1,3,1,2,5,1,5,1,4,5,2,5,4,5,3,4,2,1,1,2,1,3,4,5,2,5,2,4,1,1,1,1,4,4,1,5,2,3,3,4,5,2,4,5,1,4,1,2,4,3,2,2,1,3,2,2,2,4,2,3,2,4,5,5,4,3,4,4,3.025641026
3,2,3,2,2,3,5,2,5,2,5,2,4,5,4,4,4,5,2,1,1,1,2,2,2,5,3,2,5,4,1,4,4,2,2,1,2,1,4,4,3,1,2,1,1,5,3,1,5,4,1,3,2,2,1,4,4,3,5,5,4,5,3,1,3,3,2,1,2,1,5,2,1,5,5,2,2,3,2,3,1,5,5,2,3,5,1,3,1,2,1,2,5,2,5,3,1,2,4,1,4,3,5,5,2,2.867132867
4,5,5,3,4,3,1,4,2,4,4,3,5,5,3,5,5,1,5,1,3,5,1,3,4,3,1,5,1,1,5,3,3,1,2,2,5,2,2,5,2,1,2,1,1,1,3,2,3,2,4,5,3,4,2,4,2,4,5,4,2,2,2,5,3,3,1,3,3,1,2,4,1,5,1,4,3,4,5,1,5,2,1,2,2,2,5,4,4,2,3,4,1,4,3,2,5,5,5,1,2,1,4,3,4,2.990675991
2,2,3,1,5,5,3,1,5,5,2,2,3,1,3,5,2,1,5,1,4,2,5,5,4,3,1,1,1,3,3,4,1,1,2,2,1,4,2,5,4,4,2,4,3,5,4,4,5,5,5,2,3,4,1,2,2,2,3,4,5,3,5,4,3,4,3,5,4,5,5,5,1,2,5,2,5,4,4,5,3,4,4,4,5,3,2,5,1,2,2,2,1,4,2,4,1,4,1,3,1,1,5,4,2,3.128205128
5,3,4,4,3,5,2,4,1,3,2,4,2,3,4,1,5,1,3,5,2,1,4,1,1,4,4,2,3,2,5,1,2,4,1,2,3,3,3,4,4,4,1,4,5,3,5,5,4,5,3,3,3,2,5,3,2,3,1,2,4,3,1,1,2,4,3,4,1,4,3,2,4,1,1,2,3,5,1,2,5,3,3,1,4,4,3,5,3,4,5,1,1,2,3,4,2,4,1,3,2,2,4,4,1,2.983682984
1,2,3,5,3,3,5,4,1,3,5,1,4,3,2,3,1,5,1,5,5,5,4,2,1,5,2,2,4,2,1,1,1,4,5,4,2,4,4,1,2,1,1,2,4,5,3,2,1,5,2,5,1,1,2,5,2,3,2,2,1,5,1,3,1,4,5,2,3,3,3,3,4,2,2,1,5,2,2,1,4,2,3,4,4,1,2,3,5,3,3,3,3,5,5,1,4,5,3,3,5,2,3,3,4,2.925407925
4,2,2,4,5,1,2,4,2,4,4,2,5,4,5,2,5,1,4,5,3,3,5,1,4,1,2,5,3,5,5,4,5,5,2,4,4,5,4,2,1,5,5,5,4,5,4,3,3,3,4,2,2,5,4,2,2,1,1,2,3,1,2,2,3,1,1,4,4,3,3,1,5,5,2,4,1,3,3,3,3,3,4,2,4,4,2,5,4,2,3,3,2,4,5,1,3,2,5,3,4,3,4,1,5,3.216783217
1,4,1,1,4,3,4,2,2,2,3,3,4,2,2,2,4,1,5,5,4,5,5,4,1,2,1,3,3,2,4,2,5,2,1,2,2,3,1,3,5,3,4,4,3,4,3,4,2,5,5,3,4,4,5,2,5,3,4,1,4,4,2,2,3,4,3,5,4,4,1,4,4,4,4,1,5,2,2,4,2,5,5,2,5,5,4,2,1,2,4,3,5,5,1,1,2,1,4,5,2,4,5,3,2,3.090909091
5,5,3,5,3,2,4,5,2,4,5,2,1,1,3,5,4,1,3,1,4,5,3,5,1,3,5,5,3,5,5,1,2,4,3,5,3,4,4,3,4,5,3,2,5,4,1,4,3,4,4,4,5,4,4,3,2,2,5,4,3,5,1,4,5,5,5,4,3,4,4,4,3,4,5,1,3,4,4,3,5,3,4,4,1,2,2,1,2,3,1,4,2,2,3,2,2,4,4,5,4,1,5,3,2,3.384615385
1,2,2,5,2,1,2,2,3,1,5,1,1,4,1,2,2,2,2,3,1,1,5,4,5,2,1,3,1,3,2,4,4,2,2,4,5,2,3,4,2,5,2,3,1,1,3,5,4,1,2,2,5,4,4,2,4,4,5,1,2,2,4,2,3,4,5,5,4,1,5,4,1,1,2,1,1,4,5,5,5,4,1,4,4,1,3,2,2,4,2,4,3,4,2,5,5,5,2,4,4,4,3,4,5,2.93006993
3,2,4,1,4,2,2,4,4,3,3,2,3,1,5,2,5,1,1,4,4,4,2,2,3,3,1,4,4,4,3,2,2,3,4,4,3,5,1,1,5,2,5,1,5,5,4,1,2,3,2,4,3,1,4,3,5,4,4,1,4,4,1,2,5,1,3,1,4,3,2,4,2,1,5,1,1,4,1,5,5,4,5,1,4,2,2,1,1,4,4,2,2,4,2,4,2,4,5,5,5,5,3,5,4,3.067599068
3,2,4,2,5,1,2,4,5,2,2,1,2,3,5,3,4,5,3,3,4,2,5,1,4,3,1,3,1,3,2,3,5,3,2,2,2,4,2,5,5,1,3,2,4,3,3,2,2,2,4,4,1,4,2,3,1,4,3,5,4,2,5,4,5,3,1,1,4,3,5,3,2,5,1,1,4,4,3,5,4,3,2,2,1,3,1,2,1,1,5,2,3,4,5,3,1,2,1,4,2,4,1,3,4,2.904428904
3,1,3,3,1,1,3,1,4,1,3,5,3,4,1,4,1,4,1,5,3,5,3,5,3,1,4,2,2,4,3,4,4,2,1,2,5,3,1,2,5,5,4,2,3,5,2,3,1,1,2,4,1,4,2,1,5,5,2,1,2,4,3,2,4,4,5,1,4,5,2,4,3,4,1,1,1,3,2,5,5,2,2,5,3,4,3,4,3,4,2,3,5,3,1,1,3,1,3,4,2,2,2,4,4,2.862470862
1,3,3,5,2,4,4,2,1,5,1,1,3,3,4,5,5,3,3,5,2,5,1,1,3,2,5,4,1,2,2,5,1,5,5,1,1,2,4,1,4,2,1,4,4,5,1,1,5,3,5,4,1,3,3,1,4,3,1,4,4,3,3,5,4,3,1,3,4,1,1,2,5,2,2,4,1,4,1,1,4,1,1,3,1,3,3,2,2,5,4,2,2,5,1,3,2,4,1,2,5,4,4,3,5,2.86013986
3,5,1,4,5,5,5,1,5,4,2,2,1,4,1,1,5,5,1,2,2,2,4,5,4,3,3,1,5,5,3,5,2,2,4,3,2,3,3,3,2,3,5,5,1,4,3,2,1,5,3,2,3,2,3,4,5,3,5,5,1,2,2,1,4,3,1,4,5,1,5,3,4,5,2,3,4,1,3,4,2,5,1,4,4,1,3,1,1,3,3,4,3,4,5,3,2,5,2,1,1,3,2,4,5,3.072261072
1,2,1,4,1,3,3,1,5,4,2,3,4,3,1,2,1,2,2,1,3,3,2,3,3,2,3,4,4,3,5,1,1,4,3,3,5,2,4,2,5,5,1,1,2,4,1,3,3,5,1,4,5,5,3,2,5,1,4,1,4,5,2,4,4,3,4,5,1,1,3,2,1,3,5,1,4,3,2,1,1,4,4,1,3,4,5,2,3,1,5,2,2,3,4,3,2,5,4,3,3,5,4,2,2,2.855477855
4,5,1,3,1,4,2,4,5,4,2,5,2,3,2,1,5,1,4,5,3,5,4,4,5,1,5,5,1,3,5,1,3,2,1,3,1,2,5,4,2,1,4,4,3,5,3,3,3,5,4,1,4,2,3,1,2,5,5,3,5,5,5,2,1,2,3,3,3,5,3,5,1,1,2,2,1,3,5,3,2,5,3,5,1,5,3,1,4,5,1,4,4,3,1,5,5,5,1,5,4,5,3,4,4,3.265734266
3,3,2,1,2,4,5,5,3,5,1,5,4,2,2,5,5,4,2,2,5,1,1,3,1,2,3,5,3,3,2,5,2,2,2,1,5,3,3,1,1,5,4,1,3,4,3,4,2,1,1,3,1,3,4,3,5,2,4,2,4,3,1,1,5,2,3,3,5,2,4,1,2,2,4,3,2,1,4,3,1,2,3,4,1,5,2,3,5,1,3,2,3,4,5,2,5,4,2,5,1,4,2,3,5,2.920745921
5,3,1,1,1,5,5,2,3,5,4,5,1,2,2,3,5,4,1,2,3,4,1,5,5,3,1,3,5,2,2,4,3,4,3,3,2,2,5,2,1,2,2,4,3,5,1,3,4,3,3,2,5,1,3,4,3,3,2,3,3,4,2,3,4,3,5,3,4,5,5,2,1,3,5,3,2,1,5,1,2,5,2,3,3,3,1,2,2,3,1,5,3,3,1,4,4,5,2,3,1,4,5,2,5,3.03962704
5,2,5,2,3,5,4,2,5,5,5,3,1,2,2,3,2,1,4,1,1,4,4,4,2,5,5,1,4,1,5,2,1,5,1,4,2,1,4,2,2,3,3,5,5,5,2,2,4,1,5,4,3,4,5,4,3,5,4,4,5,5,3,5,4,1,5,5,2,5,3,1,3,2,4,4,5,3,1,5,5,5,1,1,2,1,5,2,5,5,5,4,1,2,4,4,5,4,4,3,4,4,2,2,4,3.286713287
